1300_1330vwap,935_940vwap,amount,direction,excutointime_13:00_vwap,excutointime_9:35_vwap,instrument,pnl_buy_935-940,pnl_buy_excutointime,pnl_sell_1300-1330,pnl_sell_excutointime,price,tradingday,tradingtime,volume
NaN,14.59332382,2925,BUY,NaN,14.62216216,301339.SZ,-21.70593709,-1.940778529,NaN,NaN,14.625,20251203,09:36:01,200
NaN,77.70926946,15603,BUY,NaN,78.01510067,301486.SZ,-39.34286618,0.012904058,NaN,NaN,78.015,20251203,09:36:04,200
NaN,58.31553777,23356,BUY,NaN,58.37848954,301536.SZ,-12.76884881,-1.971695439,NaN,NaN,58.39,20251203,09:38:01,400
2.77014193,NaN,2766782.3,SELL,2.770138941,NaN,515880.SH,NaN,NaN,-12.12800683,-12.11722867,2.7667823,20251203,13:29:38,1000000
NaN,16.03825175,25647,BUY,NaN,16.03825175,600105.SH,5.534738695,5.534738695,NaN,NaN,16.029375,20251203,09:40:01,1600
NaN,8.558026927,7715,BUY,NaN,8.563636251,600198.SH,-16.58711254,-10.02608162,NaN,NaN,8.572222222,20251203,09:39:01,900
NaN,26.55068325,5329,BUY,NaN,26.66872984,600345.SH,-35.52328393,8.898001087,NaN,NaN,26.645,20251203,09:36:01,200
NaN,19.86685615,55667,BUY,NaN,19.87759009,600487.SH,-7.155274077,-1.751386218,NaN,NaN,19.88107143,20251203,09:39:35,2800
NaN,23.12703004,25447,BUY,NaN,23.14317178,600498.SH,-2.856536356,4.120186766,NaN,NaN,23.13363636,20251203,09:39:02,1100
NaN,16.63735048,63260,BUY,NaN,16.63692804,600522.SH,-6.021357319,-6.275426266,NaN,NaN,16.64736842,20251203,09:40:01,3800
NaN,39.82526424,47803,BUY,NaN,39.84266442,600745.SH,-2.653867311,1.714515383,NaN,NaN,39.83583333,20251203,09:39:03,1200
NaN,13.43809226,9429,BUY,NaN,13.4426699,600776.SH,-23.74424811,-20.33085858,NaN,NaN,13.47,20251203,09:39:40,700
NaN,61.64757516,345434,BUY,NaN,61.70373786,601138.SH,-6.012838843,3.094626272,NaN,NaN,61.68464286,20251203,09:39:01,5600
NaN,84.32444422,16916,BUY,NaN,84.62246719,601869.SH,-30.30625106,5.018429858,NaN,NaN,84.58,20251203,09:36:01,200
NaN,109.2809434,43705,BUY,NaN,109.409487,603083.SH,1.687709096,13.43457978,NaN,NaN,109.2625,20251203,09:38:01,400
NaN,90.97546886,27420,BUY,NaN,91.4275966,603236.SH,-46.66435341,3.018410274,NaN,NaN,91.4,20251203,09:37:02,300
NaN,45.19670028,13574,BUY,NaN,45.24447796,603341.SH,-11.05531737,-0.483751505,NaN,NaN,45.24666667,20251203,09:37:05,300
NaN,28.21135206,8487,BUY,NaN,28.29526874,603496.SH,-27.87811907,1.862057296,NaN,NaN,28.29,20251203,09:37:01,300
NaN,21.50916027,15038,BUY,NaN,21.48682248,603712.SH,12.22880049,1.845472592,NaN,NaN,21.48285714,20251203,09:39:02,700
NaN,72.71919394,43912,BUY,NaN,73.14360882,688036.SH,-64.28464075,-5.886754464,NaN,NaN,73.18666667,20251203,09:37:38,600
NaN,34.72233232,6962,BUY,NaN,NaN,688100.SH,-25.24821166,NaN,NaN,NaN,34.81,20251203,09:35:01,200
NaN,24.0866729,4818,BUY,NaN,24.09167432,688182.SH,-1.381301926,0.694978242,NaN,NaN,24.09,20251203,09:35:11,200
NaN,7.01258751,13349.4,BUY,NaN,7.016076437,688387.SH,-19.12630678,-14.14403539,NaN,NaN,7.026,20251203,09:39:29,1900
NaN,47.14331744,198125,BUY,NaN,47.20172157,000063.SZ,-6.2154313,6.165563296,NaN,NaN,47.17261905,20251202,09:39:02,4200
NaN,47.47184898,23755,BUY,NaN,47.48529897,000733.SZ,-8.036557267,-5.201826979,NaN,NaN,47.51,20251202,09:39:01,500
NaN,16.2224251,12986,BUY,NaN,16.23255386,000801.SZ,-6.210479017,0.033178055,NaN,NaN,16.2325,20251202,09:39:01,800
NaN,25.30203287,65814,BUY,NaN,25.31607207,000938.SZ,-4.364888125,1.183099024,NaN,NaN,25.31307692,20251202,09:39:13,2600
NaN,41.25245263,16512,BUY,NaN,41.26637681,002025.SZ,-6.677753328,-3.301280475,NaN,NaN,41.28,20251202,09:38:01,400
NaN,34.07590695,57922,BUY,NaN,34.06965033,002179.SZ,1.215593925,-0.620604569,NaN,NaN,34.07176471,20251202,09:39:25,1700
NaN,12.36275763,6189,BUY,NaN,12.38250742,002194.SZ,-12.32926185,3.640149967,NaN,NaN,12.378,20251202,09:39:08,500
NaN,61.63205161,36985,BUY,NaN,61.68962436,002281.SZ,-1.560073616,7.774028521,NaN,NaN,61.64166667,20251202,09:39:01,600
NaN,51.08778237,10220,BUY,NaN,51.07159259,002338.SZ,-2.391497592,-5.562271698,NaN,NaN,51.1,20251202,09:36:01,200
NaN,27.08853097,16279,BUY,NaN,27.12325036,002396.SZ,-15.92396917,-3.102985358,NaN,NaN,27.13166667,20251202,09:39:01,600
NaN,12.13308796,31560,BUY,NaN,12.13244288,002465.SZ,-4.428859721,-4.960796489,NaN,NaN,12.13846154,20251202,09:39:09,2600
NaN,28.77998389,14413,BUY,NaN,28.80357513,002544.SZ,-15.98892815,-7.785447657,NaN,NaN,28.826,20251202,09:39:02,500
NaN,11.92814222,16696,BUY,NaN,11.93709576,002583.SZ,2.035467268,9.534543322,NaN,NaN,11.92571429,20251202,09:39:14,1400
NaN,47.16420715,9427,BUY,NaN,47.12706047,002881.SZ,6.19265245,-1.684707455,NaN,NaN,47.135,20251202,09:36:01,200
NaN,41.4620514,8325,BUY,NaN,41.60194139,002929.SZ,-39.30066043,-5.542675963,NaN,NaN,41.625,20251202,09:37:01,200
NaN,53.0277518,10618,BUY,NaN,53.08593162,003031.SZ,-11.73879701,-0.766375562,NaN,NaN,53.09,20251202,09:37:01,200
0.891599215,NaN,3566420,SELL,0.891602383,NaN,159363.SZ,NaN,NaN,0.064880397,0.029351438,0.891605,20251202,13:29:30,4000000
1.122381939,NaN,2244355.1,SELL,1.122147633,NaN,159583.SZ,NaN,NaN,-1.821029267,0.266607174,1.12217755,20251202,13:49:07,2000000
NaN,11.37698531,40982,BUY,NaN,11.38074173,300002.SZ,-6.068025024,-2.765337737,NaN,NaN,11.38388889,20251202,09:39:22,3600
NaN,10.40352199,54123,BUY,NaN,10.40951687,300017.SZ,-4.563109915,1.198551925,NaN,NaN,10.40826923,20251202,09:39:16,5200
NaN,320.9120623,64204,BUY,NaN,320.9802054,300033.SZ,-3.363467097,-1.239782895,NaN,NaN,321.02,20251202,09:36:03,200
NaN,23.05634676,16150,BUY,NaN,23.07727719,300045.SZ,-6.541283813,2.53436273,NaN,NaN,23.07142857,20251202,09:39:09,700
NaN,16.79954343,23588,BUY,NaN,16.79883621,300053.SZ,-29.18412749,-29.60634619,NaN,NaN,16.84857143,20251202,09:39:01,1400
NaN,9.934208847,59616,BUY,NaN,9.947044593,300058.SZ,-1.803015314,11.10339106,NaN,NaN,9.936,20251202,09:39:01,6000
NaN,5.928452306,8289,BUY,NaN,5.935544531,300081.SZ,13.05234455,24.98548334,NaN,NaN,5.920714286,20251202,09:39:03,1400
NaN,7.607657927,24379,BUY,NaN,7.614882236,300133.SZ,-14.16937159,-4.668836437,NaN,NaN,7.6184375,20251202,09:39:08,3200
NaN,10.74264829,23733,BUY,NaN,10.77039354,300166.SZ,-41.9626328,-16.09386892,NaN,NaN,10.78772727,20251202,09:39:07,2200
NaN,19.46654657,42798,BUY,NaN,19.41264006,300170.SZ,6.631994078,-21.11835562,NaN,NaN,19.45363636,20251202,09:39:01,2200
NaN,15.3037005,21462,BUY,NaN,15.31653463,300188.SZ,-17.18505735,-8.791395338,NaN,NaN,15.33,20251202,09:39:01,1400
NaN,18.8783679,22694,BUY,NaN,18.9015379,300212.SZ,-17.63858598,-5.358700997,NaN,NaN,18.91166667,20251202,09:39:07,1200
NaN,94.46947284,75724,BUY,NaN,94.56591242,300223.SZ,-19.63884818,-9.420685904,NaN,NaN,94.655,20251202,09:39:01,800
NaN,21.0213128,33683,BUY,NaN,21.03501218,300229.SZ,-14.53867499,-8.016546651,NaN,NaN,21.051875,20251202,09:39:01,1600
NaN,10.84267436,10862,BUY,NaN,10.85151812,300231.SZ,-17.82368034,-9.659365152,NaN,NaN,10.862,20251202,09:39:03,1000
NaN,13.24935509,13254,BUY,NaN,13.26025083,300252.SZ,-3.5057602,4.713961817,NaN,NaN,13.254,20251202,09:39:08,1000
NaN,5.28448798,18001,BUY,NaN,5.288466401,300287.SZ,-18.77908529,-11.24213236,NaN,NaN,5.294411765,20251202,09:39:13,3400
NaN,546.9366254,1640328,BUY,NaN,547.9684321,300308.SZ,2.93681994,21.76096357,NaN,NaN,546.776,20251202,09:39:01,3000
NaN,51.35846047,41115,BUY,NaN,51.39071581,300339.SZ,-6.871220069,-0.590415896,NaN,NaN,51.39375,20251202,09:39:01,800
NaN,13.71894105,24731,BUY,NaN,13.73019264,300348.SZ,-14.94532011,-6.738290816,NaN,NaN,13.73944444,20251202,09:39:03,1800
NaN,20.6923174,45601,BUY,NaN,20.717916,300353.SZ,-17.11256976,-4.735648095,NaN,NaN,20.72772727,20251202,09:39:03,2200
NaN,26.84278295,42924,BUY,NaN,26.86781731,300364.SZ,5.693503794,15.00579958,NaN,NaN,26.8275,20251202,09:39:01,1600
NaN,12.81353286,46167,BUY,NaN,12.8194867,300383.SZ,-8.298886821,-3.650666574,NaN,NaN,12.82416667,20251202,09:39:14,3600
NaN,164.0827674,295413,BUY,NaN,164.15113,300394.SZ,-2.167558382,1.997958301,NaN,NaN,164.1183333,20251202,09:39:01,1800
NaN,25.09042275,40235,BUY,NaN,25.1316366,300413.SZ,-22.49952266,-6.063431774,NaN,NaN,25.146875,20251202,09:39:03,1600
NaN,42.62783776,51310,BUY,NaN,42.67550129,300418.SZ,-30.61275947,-19.40974075,NaN,NaN,42.75833333,20251202,09:39:01,1200
NaN,51.60576234,61847,BUY,NaN,51.679646,300442.SZ,12.9046971,27.18271998,NaN,NaN,51.53916667,20251202,09:39:01,1200
NaN,115.8936206,69630,BUY,NaN,115.951697,300454.SZ,-13.49335573,-8.47792942,NaN,NaN,116.05,20251202,09:39:01,600
NaN,25.52893466,12768,BUY,NaN,25.59703179,300455.SZ,-2.767581715,23.84330903,NaN,NaN,25.536,20251202,09:39:01,500
NaN,44.12466483,70586,BUY,NaN,44.11260025,300458.SZ,1.907059144,-0.827370863,NaN,NaN,44.11625,20251202,09:39:27,1600
NaN,73.52418091,58897,BUY,NaN,73.59011028,300474.SZ,-13.20233579,-4.23150886,NaN,NaN,73.62125,20251202,09:39:01,800
NaN,68.22161957,68280,BUY,NaN,68.28987066,300496.SZ,-8.557467131,1.445405438,NaN,NaN,68.28,20251202,09:39:02,1000
NaN,359.5908617,1112914,BUY,NaN,359.902564,300502.SZ,16.30590781,24.9525284,NaN,NaN,359.0045161,20251202,09:39:01,3100
NaN,14.8031785,14834,BUY,NaN,14.82193508,300541.SZ,-20.82086713,-8.139909481,NaN,NaN,14.834,20251202,09:39:16,1000
NaN,114.9041295,103780,BUY,NaN,115.2433473,300548.SZ,-35.41923471,-5.880066724,NaN,NaN,115.3111111,20251202,09:39:01,900
NaN,37.23375078,3747,BUY,NaN,37.47463415,300563.SZ,-63.45028699,1.236608828,NaN,NaN,37.47,20251202,09:35:04,100
NaN,101.870349,61422,BUY,NaN,102.1742874,300570.SZ,-49.04773306,-19.15478392,NaN,NaN,102.37,20251202,09:39:01,600
NaN,48.77473996,19573,BUY,NaN,48.85920194,300598.SZ,-32.34461893,-15.00189401,NaN,NaN,48.9325,20251202,09:38:01,400
NaN,46.43258137,9302,BUY,NaN,46.53552083,300613.SZ,-16.67334218,5.484161964,NaN,NaN,46.51,20251202,09:36:01,200
NaN,142.9905141,86327,BUY,NaN,143.6766664,300620.SZ,-62.08937876,-14.03616281,NaN,NaN,143.8783333,20251202,09:39:01,600
NaN,74.7188623,29963,BUY,NaN,74.91784332,300624.SZ,-25.24632982,1.380621147,NaN,NaN,74.9075,20251202,09:38:03,400
NaN,30.97692451,21681,BUY,NaN,30.98434394,300627.SZ,1.313030908,3.707290418,NaN,NaN,30.97285714,20251202,09:39:11,700
NaN,34.26478904,65140,BUY,NaN,34.28857783,300628.SZ,-5.668059184,1.273691906,NaN,NaN,34.28421053,20251202,09:39:03,1900
NaN,32.21165807,19353,BUY,NaN,32.24975425,300638.SZ,-13.45535505,-1.626600877,NaN,NaN,32.255,20251202,09:39:01,600
NaN,41.30573104,8279,BUY,NaN,41.35371906,300726.SZ,-21.6117624,-9.982399876,NaN,NaN,41.395,20251202,09:36:02,200
NaN,19.21010448,38500,BUY,NaN,19.23272546,300738.SZ,-20.76798687,-8.98184891,NaN,NaN,19.25,20251202,09:39:04,2000
NaN,20.95875611,20990,BUY,NaN,20.99279304,300846.SZ,-14.90732291,1.330477971,NaN,NaN,20.99,20251202,09:39:02,1000
NaN,138.3915604,83342,BUY,NaN,138.7541216,300857.SZ,-36.98007138,-10.75367636,NaN,NaN,138.9033333,20251202,09:39:01,600
NaN,46.32813599,9301,BUY,NaN,46.47510373,300895.SZ,-38.17637043,-6.432748538,NaN,NaN,46.505,20251202,09:36:02,200
NaN,52.24448441,15717,BUY,NaN,52.43581368,300913.SZ,-27.85281437,8.737096743,NaN,NaN,52.39,20251202,09:37:07,300
NaN,75.63914899,22729,BUY,NaN,75.74673453,301165.SZ,-16.41799893,-2.191355369,NaN,NaN,75.76333333,20251202,09:37:01,300
NaN,39.07023259,31304,BUY,NaN,39.12547499,301171.SZ,-15.29742765,-1.156537611,NaN,NaN,39.13,20251202,09:39:01,800
NaN,120.8854435,36336,BUY,NaN,121.2032678,301205.SZ,-19.40320498,6.870092591,NaN,NaN,121.12,20251202,09:37:05,300
NaN,48.07672712,77006,BUY,NaN,48.10837725,301236.SZ,-10.82080284,-4.234761834,NaN,NaN,48.12875,20251202,09:39:01,1600
NaN,14.69593246,2951,BUY,NaN,14.75275,301339.SZ,-40.19312436,-1.525139381,NaN,NaN,14.755,20251202,09:36:01,200
NaN,77.96704741,15631,BUY,NaN,78.16538835,301486.SZ,-24.10666973,1.329021672,NaN,NaN,78.155,20251202,09:36:04,200
NaN,58.61509946,23462,BUY,NaN,58.71386727,301536.SZ,-6.807211209,10.02612707,NaN,NaN,58.655,20251202,09:38:17,400
2.746725436,NaN,2746339.2,SELL,2.747002902,NaN,515880.SH,NaN,NaN,-1.406167978,-2.416096194,2.7463392,20251202,13:29:43,1000000
NaN,16.07602726,25668,BUY,NaN,16.08469249,600105.SH,20.85543971,26.23145765,NaN,NaN,16.0425,20251202,09:39:01,1600
NaN,8.798887518,7921,BUY,NaN,8.805354618,600198.SH,-2.527129837,4.819234786,NaN,NaN,8.801111111,20251202,09:39:07,900
NaN,26.83435128,5391,BUY,NaN,26.94596029,600345.SH,-44.96055036,-3.354755116,NaN,NaN,26.955,20251202,09:36:01,200
NaN,19.92112394,55802,BUY,NaN,19.92645018,600487.SH,-4.097043317,-1.422998167,NaN,NaN,19.92928571,20251202,09:39:04,2800
NaN,23.00108966,25315,BUY,NaN,23.01458353,600498.SH,-5.454829268,0.41154981,NaN,NaN,23.01363636,20251202,09:39:05,1100
NaN,16.76270211,63655,BUY,NaN,16.76360689,600522.SH,6.792651794,7.332012679,NaN,NaN,16.75131579,20251202,09:39:01,3800
NaN,40.47980026,48617,BUY,NaN,40.51269037,600745.SH,-8.489767232,-0.364404652,NaN,NaN,40.51416667,20251202,09:39:01,1200
NaN,13.64561533,9583,BUY,NaN,13.66755651,600776.SH,-32.52669038,-16.42099331,NaN,NaN,13.69,20251202,09:39:01,700
NaN,60.45207324,338449,BUY,NaN,60.50992083,601138.SH,2.440248676,11.99793351,NaN,NaN,60.43732143,20251202,09:39:01,5600
NaN,83.27973434,16657,BUY,NaN,83.28995637,601869.SH,-0.632286089,0.595074148,NaN,NaN,83.285,20251202,09:36:01,200
NaN,109.3859005,43845,BUY,NaN,109.4838182,603083.SH,-20.71560548,-11.75350114,NaN,NaN,109.6125,20251202,09:38:01,400
NaN,92.7801124,27902,BUY,NaN,93.16588015,603236.SH,-24.41840783,17.08924777,NaN,NaN,93.00666667,20251202,09:37:01,300
NaN,45.52904547,13655,BUY,NaN,45.63886082,603341.SH,2.71887947,26.77414619,NaN,NaN,45.51666667,20251202,09:37:01,300
NaN,28.30377246,8513,BUY,NaN,28.3644,603496.SH,-25.75423884,-4.324669891,NaN,NaN,28.37666667,20251202,09:37:09,300
NaN,21.16658218,14824,BUY,NaN,21.17116174,603712.SH,-4.989313993,-2.825125086,NaN,NaN,21.17714286,20251202,09:39:01,700
NaN,72.02988604,43088,BUY,NaN,71.84378234,688036.SH,30.06428554,4.238224926,NaN,NaN,71.81333333,20251202,09:37:20,600
NaN,35.30947926,7074,BUY,NaN,35.37075718,688100.SH,-17.14008371,0.214069536,NaN,NaN,35.37,20251202,09:35:01,200
NaN,24.35440447,4884,BUY,NaN,24.4684983,688182.SH,-26.93374563,19.82070768,NaN,NaN,24.42,20251202,09:35:14,200
NaN,7.050006096,13417.8,BUY,NaN,7.060186302,688387.SH,-17.01261555,-2.568909592,NaN,NaN,7.062,20251202,09:39:05,1900
NaN,41.99346331,176515,BUY,NaN,42.02804183,000063.SZ,-8.076887277,0.157247177,NaN,NaN,42.02738095,20251127,09:39:01,4200
NaN,46.7239077,23363,BUY,NaN,46.72802565,000733.SZ,-0.44780019,0.433498472,NaN,NaN,46.726,20251127,09:39:01,500
NaN,15.38005926,12320,BUY,NaN,15.39162969,000801.SZ,-12.96531929,-5.438223141,NaN,NaN,15.4,20251127,09:39:03,800
NaN,24.93663433,64850,BUY,NaN,24.93654889,000938.SZ,-2.275112339,-2.309382388,NaN,NaN,24.94230769,20251127,09:40:01,2600
NaN,40.80937863,16330,BUY,NaN,40.81669057,002025.SZ,-3.827886334,-2.035791269,NaN,NaN,40.825,20251127,09:38:01,400
NaN,34.17569434,58128,BUY,NaN,34.18131703,002179.SZ,-5.046522426,-3.400730992,NaN,NaN,34.19294118,20251127,09:39:15,1700
NaN,11.98762934,5993,BUY,NaN,11.97858178,002194.SZ,1.359180794,-6.192901087,NaN,NaN,11.986,20251127,09:39:02,500
NaN,60.7325223,36388,BUY,NaN,60.68463006,002281.SZ,14.13668193,6.25584971,NaN,NaN,60.64666667,20251127,09:39:02,600
NaN,50.44542047,10103,BUY,NaN,50.45944984,002338.SZ,-13.79303281,-11.00887187,NaN,NaN,50.515,20251127,09:37:01,200
NaN,26.739233,16043,BUY,NaN,26.73229024,002396.SZ,0.336460271,-2.260596234,NaN,NaN,26.73833333,20251127,09:39:44,600
NaN,11.75322022,30561,BUY,NaN,11.75059348,002465.SZ,-0.85980343,-3.095410693,NaN,NaN,11.75423077,20251127,09:39:03,2600
NaN,25.23722261,12627,BUY,NaN,25.2244649,002544.SZ,-6.647873875,-11.7089112,NaN,NaN,25.254,20251127,09:39:01,500
NaN,11.75855195,16483,BUY,NaN,11.76760148,002583.SZ,-12.77323469,-5.07320667,NaN,NaN,11.77357143,20251127,09:39:13,1400
NaN,41.64601682,8335,BUY,NaN,41.6963986,002881.SZ,-6.959413147,5.132002311,NaN,NaN,41.675,20251127,09:36:01,200
NaN,41.81823852,8371,BUY,NaN,41.80001242,002929.SZ,-8.790775726,-13.15491989,NaN,NaN,41.855,20251127,09:37:01,200
NaN,52.06505747,10399,BUY,NaN,51.9451735,003031.SZ,13.45575606,-9.592132447,NaN,NaN,51.995,20251127,09:36:21,200
0.886003937,NaN,3543615,SELL,0.886004878,NaN,159363.SZ,NaN,NaN,-1.130775178,-1.141391367,0.88590375,20251127,13:29:37,4000000
1.095763447,NaN,2190928.8,SELL,1.095765936,NaN,159583.SZ,NaN,NaN,-2.729119107,-2.751824518,1.0954644,20251127,13:29:42,2000000
NaN,11.56118758,41609,BUY,NaN,11.56126065,300002.SZ,2.709088006,2.772272626,NaN,NaN,11.55805556,20251127,09:39:07,3600
NaN,10.39894857,56150,BUY,NaN,10.40224293,300017.SZ,0.769717986,3.936444382,NaN,NaN,10.39814815,20251127,09:39:01,5400
NaN,322.538073,64618,BUY,NaN,323.3334961,300033.SZ,-17.11199575,7.530804784,NaN,NaN,323.09,20251127,09:36:03,200
NaN,21.36158526,14957,BUY,NaN,21.35241655,300045.SZ,-2.601678277,-6.89678795,NaN,NaN,21.36714286,20251127,09:39:01,700
NaN,14.43027323,20030,BUY,NaN,14.28185986,300053.SZ,85.32781878,-17.70287727,NaN,NaN,14.30714286,20251127,09:39:01,1400
NaN,10.68338433,64032,BUY,NaN,10.68265063,300058.SZ,10.65610666,9.97002738,NaN,NaN,10.672,20251127,09:39:01,6000
NaN,5.717721383,8025,BUY,NaN,5.72197719,300081.SZ,-25.22241453,-17.76600387,NaN,NaN,5.732142857,20251127,09:39:05,1400
NaN,7.73045635,24743,BUY,NaN,7.73052295,300133.SZ,-2.239389377,-2.153218087,NaN,NaN,7.7321875,20251127,09:40:01,3200
NaN,10.90709103,24016,BUY,NaN,10.90714661,300166.SZ,-8.501444818,-8.450443906,NaN,NaN,10.91636364,20251127,09:40:01,2200
NaN,18.1362821,39945,BUY,NaN,18.15181653,300170.SZ,-11.32320412,-2.755453927,NaN,NaN,18.15681818,20251127,09:39:01,2200
NaN,14.80542401,17790,BUY,NaN,14.8151438,300188.SZ,-13.22217654,-6.652786763,NaN,NaN,14.825,20251127,09:39:02,1200
NaN,19.08674996,22920,BUY,NaN,19.09197522,300212.SZ,-6.9420101,-4.203223599,NaN,NaN,19.1,20251127,09:39:01,1200
NaN,79.45594615,63486,BUY,NaN,79.43387197,300223.SZ,12.39002912,9.614534859,NaN,NaN,79.3575,20251127,09:39:01,800
NaN,20.58722345,32945,BUY,NaN,20.58896844,300229.SZ,-1.652260721,-0.804586539,NaN,NaN,20.590625,20251127,09:39:03,1600
NaN,10.76568359,10768,BUY,NaN,10.76924463,300231.SZ,-2.151662249,1.155723635,NaN,NaN,10.768,20251127,09:39:23,1000
NaN,12.38877379,14872,BUY,NaN,12.39191086,300252.SZ,-3.680382553,-1.14790422,NaN,NaN,12.39333333,20251127,09:39:04,1200
NaN,5.28641437,17987,BUY,NaN,5.287015229,300287.SZ,-7.33909045,-6.201776373,NaN,NaN,5.290294118,20251127,09:39:46,3400
NaN,549.2788489,1647684,BUY,NaN,549.0496142,300308.SZ,0.925739968,-3.248992519,NaN,NaN,549.228,20251127,09:39:01,3000
NaN,52.23688053,41822,BUY,NaN,52.25263051,300339.SZ,-7.776012791,-4.759471966,NaN,NaN,52.2775,20251127,09:39:07,800
NaN,13.71255174,24718,BUY,NaN,13.72522312,300348.SZ,-14.3448717,-5.099443585,NaN,NaN,13.73222222,20251127,09:39:02,1800
NaN,20.27927989,44637,BUY,NaN,20.28719145,300353.SZ,-5.06209456,-1.160339822,NaN,NaN,20.28954545,20251127,09:39:02,2200
NaN,28.06430186,39314,BUY,NaN,28.06785356,300364.SZ,-6.102668712,-4.836498178,NaN,NaN,28.08142857,20251127,09:39:01,1400
NaN,12.81941382,46161,BUY,NaN,12.82390864,300383.SZ,-2.407426262,1.098451726,NaN,NaN,12.8225,20251127,09:39:14,3600
NaN,158.6893309,285673,BUY,NaN,158.6483685,300394.SZ,-1.127441369,-3.709697786,NaN,NaN,158.7072222,20251127,09:39:01,1800
NaN,25.79625096,41363,BUY,NaN,25.83454051,300413.SZ,-21.56283864,-6.709811566,NaN,NaN,25.851875,20251127,09:39:01,1600
NaN,44.82837078,53716,BUY,NaN,44.76816172,300418.SZ,14.5081003,1.07853148,NaN,NaN,44.76333333,20251127,09:39:01,1200
NaN,48.12499082,57762,BUY,NaN,48.11309249,300442.SZ,-2.079830292,-4.553335988,NaN,NaN,48.135,20251127,09:39:01,1200
NaN,115.7535947,69709,BUY,NaN,115.9753697,300454.SZ,-36.98131353,-17.78799509,NaN,NaN,116.1816667,20251127,09:39:01,600
NaN,23.290916,11649,BUY,NaN,23.19016079,300455.SZ,-3.041529097,-46.50214154,NaN,NaN,23.298,20251127,09:39:02,500
NaN,42.27618999,67605,BUY,NaN,42.26952696,300458.SZ,5.45578666,3.880326972,NaN,NaN,42.253125,20251127,09:39:01,1600
NaN,73.089706,58500,BUY,NaN,73.08404101,300474.SZ,-4.828860059,-5.604368947,NaN,NaN,73.125,20251127,09:39:01,800
NaN,63.6935195,63686,BUY,NaN,63.69313825,300496.SZ,1.180575612,1.120725735,NaN,NaN,63.686,20251127,09:39:01,1000
NaN,346.4878894,1072212,BUY,NaN,345.8564167,300502.SZ,17.6932797,-0.532648581,NaN,NaN,345.8748387,20251127,09:39:01,3100
NaN,14.63711357,14650,BUY,NaN,14.64125443,300541.SZ,-8.80393927,-5.973236901,NaN,NaN,14.65,20251127,09:39:02,1000
NaN,122.5560887,110444,BUY,NaN,122.6825367,300548.SZ,-13.01174717,-2.691404091,NaN,NaN,122.7155556,20251127,09:39:01,900
NaN,35.80691794,3588,BUY,NaN,35.88777778,300563.SZ,-20.41003953,2.16724976,NaN,NaN,35.88,20251127,09:35:05,100
NaN,100.5383154,60325,BUY,NaN,100.4522903,300570.SZ,-0.33333154,-8.897390099,NaN,NaN,100.5416667,20251127,09:39:01,600
NaN,49.91243455,19987,BUY,NaN,49.90543133,300598.SZ,-11.03241215,-12.43725655,NaN,NaN,49.9675,20251127,09:38:04,400
NaN,43.81427046,8754,BUY,NaN,43.75423913,300613.SZ,10.10411954,-3.602135445,NaN,NaN,43.77,20251127,09:36:01,200
NaN,152.2318725,90583,BUY,NaN,151.3946497,300620.SZ,82.78199677,27.93909909,NaN,NaN,150.9716667,20251127,09:39:01,600
NaN,77.16037528,30870,BUY,NaN,77.16969555,300624.SZ,-1.895366931,-0.687375049,NaN,NaN,77.175,20251127,09:38:02,400
NaN,31.20409275,21851,BUY,NaN,31.20416316,300627.SZ,-3.72436321,-3.701789192,NaN,NaN,31.21571429,20251127,09:40:01,700
NaN,33.68367363,64029,BUY,NaN,33.69368679,300628.SZ,-4.690716684,-1.717499762,NaN,NaN,33.69947368,20251127,09:39:01,1900
NaN,26.03517649,15598,BUY,NaN,26.02878557,300638.SZ,14.79146041,12.33976144,NaN,NaN,25.99666667,20251127,09:39:01,600
NaN,38.10017212,7623,BUY,NaN,38.05229711,300726.SZ,-3.891815217,-16.47808236,NaN,NaN,38.115,20251127,09:37:01,200
NaN,19.42684655,38856,BUY,NaN,19.42871527,300738.SZ,-0.593740039,0.368152203,NaN,NaN,19.428,20251127,09:39:01,2000
NaN,20.90677345,20918,BUY,NaN,20.90699056,300846.SZ,-5.369812965,-5.265913706,NaN,NaN,20.918,20251127,09:40:01,1000
NaN,139.9971418,83930,BUY,NaN,140.0054959,300857.SZ,8.129339707,8.72555723,NaN,NaN,139.8833333,20251127,09:39:01,600
NaN,45.55698236,9124,BUY,NaN,45.62046512,300895.SZ,-13.8327076,0.101953428,NaN,NaN,45.62,20251127,09:36:06,200
NaN,49.17226699,14754,BUY,NaN,49.16565053,300913.SZ,-1.572636403,-2.918596692,NaN,NaN,49.18,20251127,09:37:09,300
NaN,74.68390368,22346,BUY,NaN,74.46432807,301165.SZ,26.40957445,-2.999905182,NaN,NaN,74.48666667,20251127,09:37:02,300
NaN,44.1968078,35250,BUY,NaN,44.13536779,301171.SZ,30.38857393,16.51006736,NaN,NaN,44.0625,20251127,09:39:01,800
NaN,121.6191517,36472,BUY,NaN,121.6703896,301205.SZ,3.767367283,7.976984159,NaN,NaN,121.5733333,20251127,09:37:06,300
NaN,47.8789805,76629,BUY,NaN,47.88455475,301236.SZ,-2.954218837,-1.789773801,NaN,NaN,47.893125,20251127,09:39:01,1600
