Predicted,Real,Correct,StockCode,Date,File
72.9,72.88,False,300474.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-26.log:6422
117.3,116.61,False,301205.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-26.log:6456
143.51,141.18,False,300620.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-26.log:6630
45.53,45.52,False,300418.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-26.log:6686
0.0,46.15,False,300058.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-26.log:6704
14.71,14.72,False,300053.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-26.log:11185
55.05,55.17,False,301536.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-26.log:11207
33.83,33.88,False,300033.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-26.log:11245
21.25,21.24,False,300846.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-26.log:11299
79.94,78.5,False,300624.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-26.log:11326
6.02,5.98,False,300081.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-26.log:11343
41.69,41.66,False,300458.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:21
73.49,73.31,False,300474.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:35
21.57,21.56,False,300496.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:60
63.92,63.9,False,300496.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:74
320.29,320.34,False,300033.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:90
64.74,64.7,False,688036.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:114
120.55,120.0,False,300548.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:36932
14.4,14.38,False,300053.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:36949
11.63,11.62,False,300570.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:36964
20.76,20.75,False,300229.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:37025
148.6,147.16,False,300620.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:37410
35.01,35.0,False,688100.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:37436
78.51,78.24,False,300624.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:38534
0.0,35.64,False,603083.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:38566
0.0,11.85,False,603083.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:41701
0.0,23.48,False,603083.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:46672
12.47,12.49,False,300252.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:50702
5.37,5.34,False,300287.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:50754
19.36,19.28,False,300212.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:50783
537.04,537.0,False,300308.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:51803
13.76,13.78,False,300348.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:51861
20.32,20.31,False,300353.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:51878
0.0,18.35,False,603236.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:51965
12.96,12.97,False,300394.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:56194
155.03,155.02,False,300394.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:56220
7.8,7.78,False,603712.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:56238
25.98,25.9,False,300058.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:56266
44.78,44.6,False,300058.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:56302
5.91,5.9,False,300058.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:56317
0.0,48.34,False,300058.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:56340
10.92,10.79,False,300058.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:61704
28.5,28.12,False,300364.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:61723
33.7,33.65,False,300628.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:61741
50.78,50.8,False,300598.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:61755
48.09,48.04,False,301236.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:61903
48.68,48.65,False,300913.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:61963
44.03,43.99,False,301171.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:62022
73.27,73.26,False,301165.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:62070
79.72,78.82,False,301486.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:62089
121.47,120.14,False,301205.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:63360
0.0,24.58,False,301339.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:75866
19.62,19.6,False,300738.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-11-27.log:80909
43.99,43.98,False,300458.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:20
73.65,73.66,False,300474.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:38
0.0,23.1,False,300496.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:73
69.0,68.92,False,300496.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:4154
324.26,323.01,False,300033.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:4169
72.08,72.03,False,688036.SH,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:4198
10.45,10.46,False,300548.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:4270
14.89,14.88,False,300548.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:4286
117.9,117.5,False,300548.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:4326
17.06,16.83,False,300053.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:4403
21.14,21.16,False,300229.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:5551
147.43,143.06,False,300620.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:5854
25.45,25.4,False,300455.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:5983
13.28,13.26,False,300252.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:6018
96.63,96.14,False,300223.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:6085
15.46,15.41,False,300188.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:6225
117.02,117.5,False,300454.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:6310
19.85,19.71,False,300170.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:6355
160.0,158.5,False,300394.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:22697
21.16,21.21,False,603712.SH,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:22736
0.0,43.31,False,300442.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:22802
5.85,5.84,False,300442.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:27947
51.11,51.03,False,300442.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:27970
10.41,10.4,False,300058.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:28119
34.39,34.4,False,300628.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:28152
10.94,10.91,False,300857.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:28182
28.67,28.71,False,002544.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:28229
48.36,48.43,False,301236.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:28306
51.9,52.0,False,300913.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:28364
40.34,40.27,False,301171.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:28389
59.35,58.93,False,301536.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:28421
74.83,74.82,False,301165.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:28442
78.58,78.72,False,301486.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:28455
123.0,122.23,False,301205.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:28490
19.99,20.0,False,600487.SH,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:29868
33.33,33.0,False,300638.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:30655
14.9,14.83,False,600522.SH,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:30668
21.05,21.07,False,300846.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-02.log:43329
0.0,43.45,False,300474.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:32
67.5,67.88,False,300033.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:4103
73.68,73.5,False,688036.SH,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:4157
372.0,371.8,False,300502.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:4199
14.75,14.77,False,300541.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:4247
117.5,117.42,False,300548.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:4269
16.89,16.7,False,300053.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:4306
20.6,20.57,False,300229.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:5450
37.8,37.78,False,300563.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:5630
25.73,25.5,False,300455.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:5667
13.36,13.33,False,300252.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:5728
0.0,94.3,False,603496.SH,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:5766
540.87,540.54,False,300308.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:11081
50.25,50.24,False,300339.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:11104
15.35,15.34,False,300348.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:11121
13.63,13.56,False,300348.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:11136
0.0,20.3,False,300454.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:11162
115.0,114.41,False,300454.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:15317
18.96,18.8,False,300170.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:15342
163.96,164.0,False,300394.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:15442
24.79,24.78,False,300413.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:15555
41.83,41.77,False,300418.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:15586
5.92,5.89,False,300442.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:15603
50.29,50.03,False,300442.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:15625
9.92,9.9,False,300364.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:15701
26.22,26.2,False,300364.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:15730
34.16,34.17,False,300628.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:15745
0.0,10.88,False,300857.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:16891
47.3,47.18,False,301236.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:20957
52.18,52.02,False,300913.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:21033
39.77,39.7,False,301171.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:21066
58.91,58.9,False,301536.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:21094
75.23,75.11,False,301165.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:21109
78.1,78.09,False,301486.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:21128
34.0,33.88,False,300638.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:21349
14.61,14.66,False,301339.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:21364
0.0,12.34,False,300726.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:21483
41.36,41.34,False,300726.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-03.log:26558
42.19,42.26,False,300474.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-04.log:15
21.99,21.98,False,300045.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-04.log:56
65.54,65.38,False,300496.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-04.log:77
315.0,315.32,False,300033.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-04.log:97
69.38,69.12,False,688036.SH,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-04.log:123
370.0,367.13,False,300502.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-04.log:161
10.09,10.11,False,300548.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-04.log:17802
115.56,115.4,False,300548.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-04.log:17844
15.95,15.86,False,300053.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-04.log:17878
10.96,10.98,False,300570.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-04.log:17897
102.04,102.02,False,300570.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-04.log:17915
19.93,19.9,False,300229.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-04.log:18882
45.67,45.43,False,300613.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-04.log:18935
139.94,139.0,False,300620.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-04.log:18967
38.3,38.04,False,300563.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-04.log:19058
